:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
paper_0202_general_cylindersplat_3d_gaussian_splatting_with_cylindrical_tripla,dataset_mp3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0202_[General]_CylinderSplat 3D Gaussian Splatting with Cylindrical Tripla.md
paper_0203_general_cog2gen3d_sculpturing_3d_semantic_geometric_cognition_for_3,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0203_[General]_Cog2Gen3D Sculpturing 3D Semantic-Geometric Cognition for 3.md
paper_0203_general_cog2gen3d_sculpturing_3d_semantic_geometric_cognition_for_3,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0203_[General]_Cog2Gen3D Sculpturing 3D Semantic-Geometric Cognition for 3.md
paper_0203_general_cog2gen3d_sculpturing_3d_semantic_geometric_cognition_for_3,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0203_[General]_Cog2Gen3D Sculpturing 3D Semantic-Geometric Cognition for 3.md
paper_0204_general_ssr_gs_separating_specular_reflection_in_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0204_[General]_SSR-GS Separating Specular Reflection in Gaussian Splatting.md
paper_0204_general_ssr_gs_separating_specular_reflection_in_gaussian_splatting,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0204_[General]_SSR-GS Separating Specular Reflection in Gaussian Splatting.md
paper_0205_general_gausstwin_unified_simulation_and_correction_with_gaussian_s,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0205_[General]_GaussTwin Unified Simulation and Correction with Gaussian S.md
paper_0206_general_glosplat_joint_pose_appearance_optimization_for_faster_and,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0206_[General]_GloSplat Joint Pose-Appearance Optimization for Faster and.md
paper_0206_general_glosplat_joint_pose_appearance_optimization_for_faster_and,dataset_co3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0206_[General]_GloSplat Joint Pose-Appearance Optimization for Faster and.md
paper_0206_general_glosplat_joint_pose_appearance_optimization_for_faster_and,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0206_[General]_GloSplat Joint Pose-Appearance Optimization for Faster and.md
paper_0207_general_dsa_srgs_super_resolution_gaussian_splatting_for_dynamic_sp,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0207_[General]_DSA-SRGS Super-Resolution Gaussian Splatting for Dynamic Sp.md
paper_0208_general_gaussian_wardrobe_compositional_3d_gaussian_avatars_for_fre,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0208_[General]_Gaussian Wardrobe Compositional 3D Gaussian Avatars for Fre.md
paper_0208_general_gaussian_wardrobe_compositional_3d_gaussian_avatars_for_fre,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0208_[General]_Gaussian Wardrobe Compositional 3D Gaussian Avatars for Fre.md
paper_0209_general_dm_cfo_a_diffusion_model_for_compositional_3d_tooth_generat,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0209_[General]_DM-CFO A Diffusion Model for Compositional 3D Tooth Generat.md
paper_0209_general_dm_cfo_a_diffusion_model_for_compositional_3d_tooth_generat,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0209_[General]_DM-CFO A Diffusion Model for Compositional 3D Tooth Generat.md
paper_0209_general_dm_cfo_a_diffusion_model_for_compositional_3d_tooth_generat,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0209_[General]_DM-CFO A Diffusion Model for Compositional 3D Tooth Generat.md
paper_0210_general_virgi_view_dependent_instant_recoloring_of_3d_gaussians_spl,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0210_[General]_VIRGi View-dependent Instant Recoloring of 3D Gaussians Spl.md
paper_0211_general_intrinsic_geometry_appearance_consistency_optimization_for_s,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0211_[General]_Intrinsic Geometry-Appearance Consistency Optimization for S.md
paper_0211_general_intrinsic_geometry_appearance_consistency_optimization_for_s,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0211_[General]_Intrinsic Geometry-Appearance Consistency Optimization for S.md
paper_0212_general_generalized_non_exponential_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0212_[General]_Generalized non-exponential Gaussian splatting.md
paper_0213_general_multimodal_prior_guided_importance_sampling_for_hierarchical,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0213_[General]_Multimodal-Prior-Guided Importance Sampling for Hierarchical.md
paper_0213_general_multimodal_prior_guided_importance_sampling_for_hierarchical,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0213_[General]_Multimodal-Prior-Guided Importance Sampling for Hierarchical.md
paper_0214_general_r3gw_relightable_3d_gaussians_for_outdoor_scenes_in_the_wil,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0214_[General]_R3GW Relightable 3D Gaussians for Outdoor Scenes in the Wil.md
paper_0215_general_semgs_feed_forward_semantic_3d_gaussian_splatting_from_spar,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0215_[General]_SemGS Feed-Forward Semantic 3D Gaussian Splatting from Spar.md
paper_0215_general_semgs_feed_forward_semantic_3d_gaussian_splatting_from_spar,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0215_[General]_SemGS Feed-Forward Semantic 3D Gaussian Splatting from Spar.md
paper_0215_general_semgs_feed_forward_semantic_3d_gaussian_splatting_from_spar,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0215_[General]_SemGS Feed-Forward Semantic 3D Gaussian Splatting from Spar.md
paper_0216_general_liftavatar_kinematic_space_completion_for_expression_contro,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0216_[General]_LiftAvatar Kinematic-Space Completion for Expression-Contro.md
paper_0217_general_sparse_view_distractor_free_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0217_[General]_Sparse View Distractor-Free Gaussian Splatting.md
paper_0217_general_sparse_view_distractor_free_gaussian_splatting,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0217_[General]_Sparse View Distractor-Free Gaussian Splatting.md
paper_0217_general_sparse_view_distractor_free_gaussian_splatting,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0217_[General]_Sparse View Distractor-Free Gaussian Splatting.md
paper_0218_general_flicker_a_fine_grained_contribution_aware_accelerator_for_r,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0218_[General]_FLICKER A Fine-Grained Contribution-Aware Accelerator for R.md
paper_0219_general_herogs_hierarchical_guidance_for_robust_3d_gaussian_splatti,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0219_[General]_HeroGS Hierarchical Guidance for Robust 3D Gaussian Splatti.md
paper_0220_general_decoupling_motion_and_geometry_in_4d_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0220_[General]_Decoupling Motion and Geometry in 4D Gaussian Splatting.md
paper_0220_general_decoupling_motion_and_geometry_in_4d_gaussian_splatting,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0220_[General]_Decoupling Motion and Geometry in 4D Gaussian Splatting.md
paper_0221_general_tokensplat_token_aligned_3d_gaussian_splatting_for_feed_for,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0221_[General]_TokenSplat Token-aligned 3D Gaussian Splatting for Feed-for.md
paper_0221_general_tokensplat_token_aligned_3d_gaussian_splatting_for_feed_for,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0221_[General]_TokenSplat Token-aligned 3D Gaussian Splatting for Feed-for.md
paper_0222_general_zero_shot_robotic_manipulation_via_3d_gaussian_splatting_enh,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0222_[General]_Zero-Shot Robotic Manipulation via 3D Gaussian Splatting-Enh.md
paper_0223_general_artifixer_enhancing_and_extending_3d_reconstruction_with_au,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0223_[General]_ArtiFixer Enhancing and Extending 3D Reconstruction with Au.md
paper_0224_general_ufo_4d_unposed_feedforward_4d_reconstruction_from_two_image,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0224_[General]_UFO-4D Unposed Feedforward 4D Reconstruction from Two Image.md
paper_0224_general_ufo_4d_unposed_feedforward_4d_reconstruction_from_two_image,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0224_[General]_UFO-4D Unposed Feedforward 4D Reconstruction from Two Image.md
paper_0225_general_geodiff4d_geometry_aware_diffusion_for_4d_head_avatar_recon,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0225_[General]_GeoDiff4D Geometry-Aware Diffusion for 4D Head Avatar Recon.md
paper_0226_general_prune_wisely_reconstruct_sharply_compact_3d_gaussian_splat,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,"0226_[General]_Prune Wisely, Reconstruct Sharply Compact 3D Gaussian Splat.md"
paper_0227_general_diffusionharmonizer_bridging_neural_reconstruction_and_phot,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0227_[General]_DiffusionHarmonizer Bridging Neural Reconstruction and Phot.md
paper_0228_general_sr3r_rethinking_super_resolution_3d_reconstruction_with_fee,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0228_[General]_SR3R Rethinking Super-Resolution 3D Reconstruction With Fee.md
paper_0228_general_sr3r_rethinking_super_resolution_3d_reconstruction_with_fee,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0228_[General]_SR3R Rethinking Super-Resolution 3D Reconstruction With Fee.md
paper_0228_general_sr3r_rethinking_super_resolution_3d_reconstruction_with_fee,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0228_[General]_SR3R Rethinking Super-Resolution 3D Reconstruction With Fee.md
paper_0229_general_no_calibration_no_depth_no_problem_cross_sensor_view_synt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,"0229_[General]_No Calibration, No Depth, No Problem Cross-Sensor View Synt.md"
paper_0229_general_no_calibration_no_depth_no_problem_cross_sensor_view_synt,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,"0229_[General]_No Calibration, No Depth, No Problem Cross-Sensor View Synt.md"
paper_0230_general_latent_gaussian_splatting_for_4d_panoptic_occupancy_tracking,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0230_[General]_Latent Gaussian Splatting for 4D Panoptic Occupancy Tracking.md
paper_0230_general_latent_gaussian_splatting_for_4d_panoptic_occupancy_tracking,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0230_[General]_Latent Gaussian Splatting for 4D Panoptic Occupancy Tracking.md
paper_0230_general_latent_gaussian_splatting_for_4d_panoptic_occupancy_tracking,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0230_[General]_Latent Gaussian Splatting for 4D Panoptic Occupancy Tracking.md
paper_0231_general_gsturb_gaussian_splatting_for_atmospheric_turbulence_mitiga,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0231_[General]_GSTurb Gaussian Splatting for Atmospheric Turbulence Mitiga.md
paper_0232_general_sapling_nerf_geo_localised_sapling_reconstruction_in_forest,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0232_[General]_Sapling-NeRF Geo-Localised Sapling Reconstruction in Forest.md
paper_0233_general_artpro_self_supervised_articulated_object_reconstruction_wi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0233_[General]_ArtPro Self-Supervised Articulated Object Reconstruction wi.md
paper_0233_general_artpro_self_supervised_articulated_object_reconstruction_wi,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0233_[General]_ArtPro Self-Supervised Articulated Object Reconstruction wi.md
paper_0234_general_betterscene_3d_scene_synthesis_with_representation_aligned,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0234_[General]_BetterScene 3D Scene Synthesis with Representation-Aligned.md
paper_0235_general_gifsplat_generative_prior_guided_iterative_feed_forward_3d,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0235_[General]_GIFSplat Generative Prior-Guided Iterative Feed-Forward 3D.md
paper_0235_general_gifsplat_generative_prior_guided_iterative_feed_forward_3d,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0235_[General]_GIFSplat Generative Prior-Guided Iterative Feed-Forward 3D.md
paper_0236_general_swiftndc_fast_neural_depth_correction_for_high_fidelity_3d,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0236_[General]_SwiftNDC Fast Neural Depth Correction for High-Fidelity 3D.md
paper_0236_general_swiftndc_fast_neural_depth_correction_for_high_fidelity_3d,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0236_[General]_SwiftNDC Fast Neural Depth Correction for High-Fidelity 3D.md
paper_0236_general_swiftndc_fast_neural_depth_correction_for_high_fidelity_3d,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0236_[General]_SwiftNDC Fast Neural Depth Correction for High-Fidelity 3D.md
paper_0237_general_interactive_augmented_reality_enabled_outdoor_scene_visualiz,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0237_[General]_Interactive Augmented Reality-enabled Outdoor Scene Visualiz.md
paper_0237_general_interactive_augmented_reality_enabled_outdoor_scene_visualiz,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0237_[General]_Interactive Augmented Reality-enabled Outdoor Scene Visualiz.md
paper_0237_general_interactive_augmented_reality_enabled_outdoor_scene_visualiz,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0237_[General]_Interactive Augmented Reality-enabled Outdoor Scene Visualiz.md
paper_0238_general_m_gaussian_an_magnetic_gaussian_framework_for_efficient_mul,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0238_[General]_M-Gaussian An Magnetic Gaussian Framework for Efficient Mul.md
paper_0239_general_monocular_endoscopic_tissue_3d_reconstruction_with_multi_lev,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0239_[General]_Monocular Endoscopic Tissue 3D Reconstruction with Multi-Lev.md
paper_0240_general_wildghand_learning_anti_perturbation_gaussian_hand_avatars,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0240_[General]_WildGHand Learning Anti-Perturbation Gaussian Hand Avatars.md
paper_0241_general_aesthetic_camera_viewpoint_suggestion_with_3d_aesthetic_fiel,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0241_[General]_Aesthetic Camera Viewpoint Suggestion with 3D Aesthetic Fiel.md
paper_0242_general_large_scale_photorealistic_outdoor_3d_scene_reconstruction_f,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0242_[General]_Large-scale Photorealistic Outdoor 3D Scene Reconstruction f.md
paper_0242_general_large_scale_photorealistic_outdoor_3d_scene_reconstruction_f,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0242_[General]_Large-scale Photorealistic Outdoor 3D Scene Reconstruction f.md
paper_0243_general_defensesplat_enhancing_the_robustness_of_3d_gaussian_splatt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0243_[General]_DefenseSplat Enhancing the Robustness of 3D Gaussian Splatt.md
paper_0244_general_spatial_temporal_state_propagation_autoregressive_model_for,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0244_[General]_Spatial-Temporal State Propagation Autoregressive Model for.md
paper_0245_general_unifying_color_and_lightness_correction_with_view_adaptive_c,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0245_[General]_Unifying Color and Lightness Correction with View-Adaptive C.md
paper_0246_general_4d_monocular_surgical_reconstruction_under_arbitrary_camera,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0246_[General]_4D Monocular Surgical Reconstruction under Arbitrary Camera.md
paper_0247_general_3d_scene_rendering_with_multimodal_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0247_[General]_3D Scene Rendering with Multimodal Gaussian Splatting.md
paper_0248_general_i_physgaussian_implicit_physical_simulation_for_3d_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0248_[General]_i-PhysGaussian Implicit Physical Simulation for 3D Gaussian.md
paper_0249_general_semantic_guided_3d_gaussian_splatting_for_transient_object_r,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0249_[General]_Semantic-Guided 3D Gaussian Splatting for Transient Object R.md
paper_0250_general_dav_gswt_diffusion_active_view_sampling_for_data_efficient,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0250_[General]_DAV-GSWT Diffusion-Active-View Sampling for Data-Efficient.md
paper_0251_general_time_archival_camera_virtualization_for_sports_and_visual_pe,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0251_[General]_Time-Archival Camera Virtualization for Sports and Visual Pe.md
paper_0252_general_wrivinder_towards_spatial_intelligence_for_geo_locating_gro,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0252_[General]_Wrivinder Towards Spatial Intelligence for Geo-locating Gro.md
paper_0253_general_learnable_multi_level_discrete_wavelet_transforms_for_3d_gau,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0253_[General]_Learnable Multi-level Discrete Wavelet Transforms for 3D Gau.md
paper_0254_general_gaussian_sequences_with_multi_scale_dynamics_for_4d_reconstr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0254_[General]_Gaussian Sequences with Multi-Scale Dynamics for 4D Reconstr.md
paper_0255_general_joint_orientation_and_weight_optimization_for_robust_waterti,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0255_[General]_Joint Orientation and Weight Optimization for Robust Waterti.md
paper_0255_general_joint_orientation_and_weight_optimization_for_robust_waterti,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0255_[General]_Joint Orientation and Weight Optimization for Robust Waterti.md
paper_0256_general_nighttime_autonomous_driving_scene_reconstruction_with_physi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0256_[General]_Nighttime Autonomous Driving Scene Reconstruction with Physi.md
paper_0256_general_nighttime_autonomous_driving_scene_reconstruction_with_physi,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0256_[General]_Nighttime Autonomous Driving Scene Reconstruction with Physi.md
paper_0257_general_flowhoi_flow_based_semantics_grounded_generation_of_hand_ob,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0257_[General]_FlowHOI Flow-based Semantics-Grounded Generation of Hand-Ob.md
paper_0257_general_flowhoi_flow_based_semantics_grounded_generation_of_hand_ob,dataset_gibson,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0257_[General]_FlowHOI Flow-based Semantics-Grounded Generation of Hand-Ob.md
paper_0257_general_flowhoi_flow_based_semantics_grounded_generation_of_hand_ob,dataset_hm3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0257_[General]_FlowHOI Flow-based Semantics-Grounded Generation of Hand-Ob.md
paper_0257_general_flowhoi_flow_based_semantics_grounded_generation_of_hand_ob,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0257_[General]_FlowHOI Flow-based Semantics-Grounded Generation of Hand-Ob.md
paper_0258_general_gsm_gs_geometry_constrained_single_and_multi_view_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0258_[General]_GSM-GS Geometry-Constrained Single and Multi-view Gaussian.md
paper_0258_general_gsm_gs_geometry_constrained_single_and_multi_view_gaussian,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0258_[General]_GSM-GS Geometry-Constrained Single and Multi-view Gaussian.md
paper_0258_general_gsm_gs_geometry_constrained_single_and_multi_view_gaussian,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0258_[General]_GSM-GS Geometry-Constrained Single and Multi-view Gaussian.md
paper_0259_general_latentam_real_time_large_scale_latent_gaussian_attention_m,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,"0259_[General]_LatentAM Real-Time, Large-Scale Latent Gaussian Attention M.md"
paper_0260_general_omega_avatar_one_shot_modeling_of_360_gaussian_avatars,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0260_[General]_OMEGA-Avatar One-shot Modeling of 360掳 Gaussian Avatars.md
